no.,domainID,domain_name,siteID,site_name,state,MAT_C,MAP_mm,Temp_s,Prec_s,started_year,end_year,duration,plotID,latitude,longitude,elevation_m,nlcdClass,alpha_div,beta_div1,gamma_div,spe_sta,spe_asy,alpha_sta,spa_asy1,gamma_sta
462,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_023,32.541444,-87.812539,23.9,woodyWetlands,1.666133256,1.585532392,3.251665648,-0.320596287,0.408976933,0.088380646,0.684590041,0.772970687
463,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_025,32.535525,-87.809899,26.6,evergreenForest,2.039595633,1.231239931,3.270835564,-0.103756728,0.555620185,0.451863456,0.193690128,0.645553585
464,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_026,32.534426,-87.811195,26.9,evergreenForest,2.028696343,1.273294389,3.301990732,-0.144203627,0.66158421,0.517380583,0.211189245,0.728569828
465,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_027,32.538459,-87.809946,28.5,evergreenForest,2.201843523,1.176881003,3.378724526,-0.040943942,0.587182631,0.546238689,0.126553122,0.672791812
466,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_028,32.535516,-87.811465,27.3,evergreenForest,1.842531795,1.356141323,3.198673118,0.102150088,0.607244943,0.709395032,0.415027448,1.124422479
467,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_029,32.529805,-87.810518,27.4,evergreenForest,2.144956149,1.222339681,3.36729583,-0.28489662,0.687954825,0.403058205,0.173651666,0.576709871
468,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_030,32.533101,-87.810216,30.8,evergreenForest,2.211017899,1.228331248,3.439349148,-0.160277115,0.733585781,0.573308667,0.229158706,0.802467372
469,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_037,32.539626,-87.801969,27.7,woodyWetlands,1.700953021,1.594883845,3.295836866,-0.279866862,0.910571647,0.630704785,0.583992706,1.214697491
470,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_038,32.542291,-87.806805,25.6,woodyWetlands,2.142514145,1.388736365,3.53125051,-0.317499889,0.831380698,0.513880809,0.379861554,0.893742363
471,D08,Ozarks Complex,DELA,Dead Lake,AL,17.5,1382,7107,21,2015,2020,6,DELA_040,32.53881,-87.804512,33.9,woodyWetlands,1.897119985,1.392524911,3.289644896,0.04135217,0.824644927,0.865997097,0.644845581,1.510842677
472,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_001,31.824646,-88.177622,12.8,deciduousForest,1.989585213,1.333650628,3.32323584,-0.178849448,0.642671867,0.463822419,0.46390967,0.927732089
473,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_002,31.806907,-88.19388,10.9,woodyWetlands,2.006534771,1.419355223,3.425889994,0.06559278,0.73658347,0.80217625,1.193630545,1.995806795
474,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_003,31.808316,-88.188214,10.3,deciduousForest,1.551543934,1.366226798,2.917770732,-0.214842872,0.418706179,0.203863307,0.465776239,0.669639546
475,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_004,31.821088,-88.182303,12.4,woodyWetlands,2.039595633,1.43392241,3.473518043,-0.248570679,0.8324826,0.583911922,0.5026592,1.086571122
476,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_005,31.827863,-88.181486,13.3,woodyWetlands,2.286836736,1.15518264,3.442019376,0.008827134,0.863526358,0.872353493,0.738187598,1.610541091
477,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_006,31.814261,-88.18736,11.6,woodyWetlands,1.129383947,1.578666254,2.708050201,-0.08318942,0.816991253,0.733801833,1.408745398,2.142547232
478,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_007,31.812513,-88.202235,13.8,deciduousForest,1.584120104,1.506922349,3.091042453,0.170627673,0.534197554,0.704825227,0.243648909,0.948474137
479,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_008,31.814242,-88.189901,16.6,deciduousForest,1.842531795,1.303773337,3.146305132,-0.391918133,0.634673633,0.2427555,0.256856938,0.499612437
480,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_009,31.811628,-88.181313,15.4,woodyWetlands,1.424613225,1.479551855,2.90416508,-0.073091311,0.49799534,0.424904028,0.202597255,0.627501283
481,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_010,31.809124,-88.18568,12.5,deciduousForest,1.461517782,1.618095975,3.079613758,-0.101414923,0.429682264,0.328267341,0.716208066,1.044475407
482,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_011,31.825951,-88.183041,16.7,woodyWetlands,2.151035195,1.28295201,3.433987204,0.004709395,0.829144107,0.833853502,1.15455947,1.988412972
483,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_012,31.808121,-88.179966,10.8,woodyWetlands,1.65225791,1.438784544,3.091042453,-0.064585569,0.503213514,0.438627945,0.632376207,1.071004152
484,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_013,31.818479,-88.199429,11.2,woodyWetlands,1.590509903,1.34068385,2.931193752,-0.140513827,0.89867092,0.758157093,0.79357778,1.551734873
485,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_014,31.810649,-88.199025,8.7,woodyWetlands,2.132686056,1.208407401,3.341093458,-0.161085348,0.800175335,0.639089987,0.3740574,1.013147387
486,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_015,31.815893,-88.191497,15.3,woodyWetlands,1.483023988,1.393361528,2.876385516,-0.161325357,0.711939721,0.550614364,0.47620338,1.026817744
487,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_016,31.817833,-88.184533,10.2,woodyWetlands,1.517870719,1.490284075,3.008154794,-0.290388264,0.796627388,0.506239124,0.202380565,0.708619689
488,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_017,31.841761,-88.16834,15.1,woodyWetlands,2.186753277,1.424164635,3.610917913,-0.166175075,0.733246043,0.567070968,0.909077165,1.476148133
489,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_018,31.810784,-88.184743,13.2,woodyWetlands,1.558144618,1.498212277,3.056356895,-0.06251126,0.57758741,0.515076151,0.419800347,0.934876498
490,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_019,31.818791,-88.194684,12,woodyWetlands,2.261111845,1.242942922,3.504054767,-0.218358797,0.780310069,0.561951272,0.307165512,0.869116785
491,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_020,31.824782,-88.192503,14.8,woodyWetlands,1.852384091,1.315198439,3.16758253,-0.236962837,0.696606686,0.459643849,0.182846628,0.642490477
492,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_021,31.83445,-88.170168,20.1,deciduousForest,1.981001469,1.360091989,3.341093458,-0.186154289,0.676270754,0.490116464,0.351614611,0.841731075
493,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_022,31.815459,-88.204159,17,deciduousForest,0.782759339,1.468532459,2.251291799,-0.260305002,0.945845507,0.685540505,0.499269936,1.184810441
494,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_023,31.808936,-88.17998,18.7,deciduousForest,2.059717036,1.349779148,3.409496184,-0.019501907,0.794161714,0.774659807,1.128768417,1.903428224
495,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_024,31.819972,-88.185189,12,deciduousForest,1.394076502,1.439136842,2.833213344,-0.184792855,0.96565067,0.780857815,0.417995162,1.198852977
496,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_025,31.816111,-88.194651,10.6,woodyWetlands,0.46608973,1.283110125,1.749199855,-0.365139214,0.391609004,0.02646979,0.244320975,0.270790765
497,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_026,31.82511,-88.1859,13.6,woodyWetlands,1.000172216,1.168881485,2.1690537,-0.673886319,0.085319309,-0.58856701,0.00036645,-0.58820056
498,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_027,31.817949,-88.202248,15.1,deciduousForest,1.822531128,1.290984181,3.113515309,-0.292595244,0.978497761,0.685902517,0.865929883,1.5518324
499,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_028,31.818801,-88.196903,15.7,woodyWetlands,2.006534771,1.29851875,3.305053521,-0.246787281,0.981531868,0.734744587,0.463196689,1.197941277
500,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_029,31.830931,-88.171036,12.8,deciduousForest,2.031432322,1.327205445,3.358637767,-0.249594724,0.863588196,0.613993473,2.153395557,2.76738903
501,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_030,31.810764,-88.190139,11.8,deciduousForest,1.261651916,1.412496734,2.674148649,-0.153181123,0.680155292,0.526974169,0.291189238,0.818163406
502,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_061,31.857548,-88.163273,13.7,woodyWetlands,2.447767103,1.289902515,3.737669618,-0.143980138,0.884918291,0.740938153,0.144248136,0.885186289
503,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_062,31.857053,-88.161742,11.3,woodyWetlands,2.176171168,1.216657964,3.392829132,-0.024877914,0.839938244,0.81506033,0.733312808,1.548373138
504,D08,Ozarks Complex,LENO,Lenoir Landing,AL,17.9,1493,6794,20,2016,2019,4,LENO_063,31.85541,-88.160398,12.1,deciduousForest,2.214436706,1.195059478,3.409496184,0.29500269,0.890337047,1.185339737,0.255991817,1.441331554
505,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_001,32.977667,-87.432716,98.6,deciduousForest,1.625967214,1.509527002,3.135494216,-0.080139334,0.561403403,0.481264069,0.443379403,0.924643473
506,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_002,32.922158,-87.428893,118.3,mixedForest,1.951844885,1.454892677,3.406737562,-0.245529323,0.891904914,0.646375592,0.777021151,1.423396743
507,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_003,32.89353,-87.415341,122.8,mixedForest,2.178532444,1.38156622,3.560098664,-0.642629639,1.104762346,0.462132707,0.432811316,0.894944024
508,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_004,32.957884,-87.432613,132,evergreenForest,2.380702872,1.135805356,3.516508228,-0.066019652,0.816095062,0.75007541,0.553545833,1.303621243
509,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_005,32.897128,-87.397349,119.9,mixedForest,2.409194828,1.355873764,3.765068592,-0.493599244,1.060008551,0.566409307,0.592104722,1.158514029
510,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_006,32.898843,-87.446128,97.8,evergreenForest,2.244691115,1.45661086,3.701301974,-0.498559172,1.069010547,0.570451376,0.378537632,0.948989008
511,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_007,32.974429,-87.42694,82.5,deciduousForest,1.666133256,1.346128319,3.012261576,-0.23397353,0.586820378,0.352846848,0.637172756,0.990019604
512,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_008,32.921617,-87.433388,113,deciduousForest,1.673976434,1.346448453,3.020424886,-0.179442098,1.003134534,0.823692436,0.715280739,1.538973175
513,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_009,32.899796,-87.406679,105.1,evergreenForest,2.616483008,1.331550435,3.948033443,-0.56826742,0.652431125,0.084163705,0.35939627,0.443559976
514,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_010,32.926832,-87.418701,124.7,deciduousForest,2.058388132,1.199708406,3.258096538,-0.026422559,0.904450921,0.878028362,0.690127052,1.568155414
515,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_011,32.956317,-87.410146,83.7,deciduousForest,2.304666259,1.23145044,3.5361167,-0.148308065,0.94575165,0.797443585,0.555435114,1.352878699
516,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_012,32.919031,-87.397461,138.6,mixedForest,1.354545663,1.40757176,2.762117422,-0.245861661,0.854142214,0.608280553,0.901157834,1.509438387
517,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_013,32.884749,-87.454396,117.6,evergreenForest,1.681758574,1.556919878,3.238678452,-0.325620416,0.679430497,0.353810081,0.484585121,0.838395201
518,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_015,32.916736,-87.43788,114.8,deciduousForest,1.605262541,1.439259897,3.044522438,-0.121531918,0.866404679,0.744872761,0.377301064,1.122173825
519,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_016,32.970412,-87.415023,105,evergreenForest,1.788281205,1.482554359,3.270835564,0.030708174,0.594213823,0.624921997,0.422301346,1.047223342
520,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_017,32.910055,-87.408651,124.6,mixedForest,1.293584963,1.702147311,2.995732274,-0.170415416,0.636200021,0.465784605,1.107102985,1.57288759
521,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_018,32.916353,-87.389753,129.6,evergreenForest,1.365240952,1.40734777,2.772588722,0.056391267,0.379089872,0.435481139,0.583156043,1.018637182
522,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_020,32.955991,-87.426831,126.2,evergreenForest,2.185583002,1.305861257,3.49144426,-0.139332894,1.106126338,0.966793445,0.374610373,1.341403818
523,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_027,32.891315,-87.431326,93.2,deciduousForest,2.197224577,1.209512985,3.406737562,-0.359807145,1.064402865,0.704595719,0.624033041,1.32862876
524,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_031,32.899318,-87.389038,134.8,evergreenForest,1.752816495,1.459370341,3.212186837,-0.299774677,0.847569315,0.547794638,0.822503997,1.370298635
525,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_032,32.910314,-87.420828,124.1,mixedForest,2.006534771,1.519825754,3.526360525,-0.560735406,0.910923817,0.350188411,0.17228559,0.522474001
526,D08,Ozarks Complex,TALL,Talladega National Forest,AL,17.1,1425,7154,18,2014,2019,6,TALL_051,32.950148,-87.397284,117.9,mixedForest,2.257849199,1.495568776,3.753417975,-0.430854959,0.81246651,0.381611551,0.493242784,0.874854336
527,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_001,47.207842,-99.16681,574.6,grasslandHerbaceous,2.853232211,1.107580959,3.96081317,0.305197543,0.903571553,1.208769096,0.750623214,1.95939231
528,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_002,47.207302,-99.169577,575.6,grasslandHerbaceous,2.469158293,1.14175962,3.610917913,0.584347709,0.751139705,1.335487415,0.608935617,1.944423032
529,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_003,47.206173,-99.184204,587.5,grasslandHerbaceous,2.607308631,1.142195445,3.749504076,0.031492278,1.175016458,1.206508737,0.728488466,1.934997203
530,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_004,47.171565,-99.051268,507.2,grasslandHerbaceous,2.31808928,1.147646623,3.465735903,0.160711131,1.002021693,1.162732824,0.180441437,1.343174261
531,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_005,47.19814,-99.166392,564,grasslandHerbaceous,2.31191642,1.130102956,3.442019376,0.457367241,0.366618065,0.823985305,0.175921943,0.999907248
532,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_006,47.173174,-99.05087,500.1,grasslandHerbaceous,2.374905755,1.075081791,3.449987546,0.170235567,1.068973697,1.239209264,1.010262697,2.249471961
533,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_007,47.163429,-99.115691,568.5,grasslandHerbaceous,2.425908309,1.391804017,3.817712326,0.138652143,0.917144993,1.055797136,0.502203255,1.558000391
534,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_008,47.163711,-99.118452,568.5,grasslandHerbaceous,2.436897431,1.251982024,3.688879454,0.427456364,0.73624066,1.163697024,1.320574971,2.484271995
535,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_009,47.210512,-99.185022,590.4,grasslandHerbaceous,2.547979253,1.338725944,3.886705197,0.344017417,0.839503347,1.183520764,1.754173448,2.937694213
536,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_010,47.209998,-99.171961,577.4,grasslandHerbaceous,1.998095902,1.260000636,3.258096538,0.461607898,0.654505829,1.116113727,0.592912598,1.709026325
537,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_011,47.202167,-99.173924,577.3,grasslandHerbaceous,1.963609726,1.05681516,3.020424886,0.176925094,0.738453135,0.91537823,0.210788995,1.126167224
538,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_012,47.16941,-99.058774,521.2,grasslandHerbaceous,2.290006311,0.968090227,3.258096538,0.398978318,0.753992608,1.152970926,0.523314691,1.676285616
539,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_013,47.205682,-99.171564,575.9,grasslandHerbaceous,2.64351168,1.100092674,3.743604354,0.075555336,0.967215474,1.04277081,0.761710022,1.804480832
540,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_014,47.119264,-99.057536,573.4,grasslandHerbaceous,2.302585093,1.123304901,3.425889994,0.567590567,0.580625543,1.148216111,0.378517348,1.526733458
541,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_015,47.154005,-99.111308,575.7,grasslandHerbaceous,2.523225514,0.958014575,3.481240089,0.158417761,1.129714217,1.288131978,0.52909933,1.817231308
542,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_016,47.156969,-99.114094,574.7,grasslandHerbaceous,2.835049892,1.004402421,3.839452313,0.052269377,1.203000482,1.255269859,0.430156166,1.685426025
543,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_017,47.155614,-99.108154,577.5,grasslandHerbaceous,2.693359486,0.982941186,3.676300672,0.429214289,0.743462736,1.172677025,0.957497487,2.130174512
544,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_018,47.204349,-99.166399,574.1,grasslandHerbaceous,2.684866866,0.991433806,3.676300672,0.192832755,0.630293602,0.823126358,0.602213853,1.425340211
545,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_019,47.19786,-99.174701,572.1,grasslandHerbaceous,1.738270784,0.952972299,2.691243083,0.4345893,0.459140513,0.893729813,0.229017189,1.122747001
546,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_020,47.169401,-99.056798,520,grasslandHerbaceous,2.217843865,1.087209657,3.305053521,0.524796453,0.535119266,1.059915719,0.771420332,1.831336051
547,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_021,47.203511,-99.173129,577.6,grasslandHerbaceous,2.691243083,1.08724853,3.778491613,0.265672037,0.844090546,1.109762582,0.27611994,1.385882522
548,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_022,47.155078,-99.10658,575.5,grasslandHerbaceous,2.043652434,1.04739002,3.091042453,0.526178038,0.884819043,1.410997081,1.630273255,3.041270336
549,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_023,47.210807,-99.170778,580.4,grasslandHerbaceous,1.876598349,1.027566731,2.90416508,0.487636896,0.416852823,0.904489718,0.581063895,1.485553613
550,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_024,47.169133,-99.053236,511,grasslandHerbaceous,2.063693185,1.134979933,3.198673118,0.593200943,0.563095922,1.156296865,0.499370597,1.655667462
551,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_025,47.158836,-99.112506,570.7,grasslandHerbaceous,2.663314307,0.954337638,3.617651945,0.12272459,0.971482759,1.094207349,1.40234214,2.496549489
552,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_026,47.199748,-99.167586,568.5,grasslandHerbaceous,2.579269411,0.983196118,3.562465529,0.321421434,0.699688233,1.021109667,0.465912514,1.487022181
553,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_027,47.20566,-99.175504,585.7,grasslandHerbaceous,2.360264205,1.202201325,3.562465529,0.396418788,0.660874888,1.057293675,0.352974911,1.410268586
554,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_028,47.173178,-99.054847,506.6,grasslandHerbaceous,2.453157951,1.272535476,3.725693427,0.334010924,0.757341521,1.091352445,0.658921944,1.750274389
555,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_029,47.199472,-99.173897,573,grasslandHerbaceous,2.400732154,0.97514742,3.375879574,0.365730557,0.56482684,0.930557396,0.328802309,1.259359705
556,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_030,47.171017,-99.056402,513.5,grasslandHerbaceous,2.336382473,1.073113712,3.409496184,0.563500678,0.462652822,1.026153499,0.751777634,1.777931134
557,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_062,47.162314,-99.110281,569.3,grasslandHerbaceous,2.61876351,1.273056788,3.891820298,0.218127862,0.935492514,1.153620376,1.222346761,2.375967137
558,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_063,47.16475,-99.110683,563.3,grasslandHerbaceous,2.528225525,1.221278551,3.749504076,0.076201341,0.935029782,1.011231123,0.595796427,1.60702755
559,D09,Northern Plains,DCFS,Dakota Coteau Field School,ND,4.7,442,12078,68,2017,2020,4,DCFS_065,47.160965,-99.11068,571.7,grasslandHerbaceous,2.523225514,0.965677448,3.488902962,0.211304819,0.894800424,1.106105244,0.967627937,2.07373318
560,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_001,46.806092,-100.915421,526.2,grasslandHerbaceous,2.036881927,1.054160526,3.091042453,-0.010274721,1.160593198,1.150318478,0.608389493,1.758707971
561,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_002,46.798586,-100.911965,553.7,grasslandHerbaceous,1.824549292,1.293400614,3.117949906,0.634278225,0.601677606,1.235955832,0.80300084,2.038956671
562,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_003,46.800934,-100.916415,525,grasslandHerbaceous,1.806465617,1.266227698,3.072693315,0.025251941,1.215060372,1.240312312,0.453970557,1.694282869
563,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_005,46.786915,-100.915127,566.4,grasslandHerbaceous,1.795456331,1.22007857,3.015534901,0.501460239,0.519268117,1.020728356,0.644152053,1.66488041
564,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_006,46.769079,-100.916842,588.4,grasslandHerbaceous,1.926678787,1.208815429,3.135494216,0.501727903,0.416066631,0.917794534,0.363476301,1.281270835
565,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_007,46.811941,-100.904219,523.7,grasslandHerbaceous,1.563975538,1.401297528,2.965273066,0.487156864,0.523444985,1.010601848,0.611575277,1.622177126
566,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_008,46.783513,-100.907936,559.3,grasslandHerbaceous,1.813738376,1.249652546,3.063390922,0.168092166,0.759942179,0.928034345,0.415830099,1.343864444
567,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_009,46.801783,-100.914474,547.1,grasslandHerbaceous,1.635755221,1.408767217,3.044522438,0.569251392,0.544454887,1.113706279,0.649221291,1.762927571
568,D09,Northern Plains,NOGP,Northern Great Plains Research Laboratory,ND,5.4,418,11524,65,2016,2020,5,NOGP_010,46.765843,-100.916361,586.8,grasslandHerbaceous,0.704197017,0.777407524,1.481604541,0.634632854,0.108608351,0.743241204,0.253215981,0.996457186
